# ============================================================
# DRIFT-REPORT  (Zyklen: 1344)
# ============================================================
# Signal                  first     last    delta     span  Urteil
# dopamine               0.2500   0.2500   0.0000   0.0000  stabil
# serotonin              0.2885   0.2885   0.0000   0.0000  stabil
# glutamate              0.5270   0.5270   0.0000   0.0000  stabil
# gaba                   0.3890   0.3890   0.0000   0.0000  stabil
# noradrenaline          0.7000   0.7000   0.0000   0.0000  stabil
# acetylcholine          0.7625   0.7625   0.0000   0.0000  stabil
# histamine              0.4371   0.4375   0.0004   0.0173  stabil
# orexin                 0.2380   0.2383   0.0003   0.0015  stabil
# bdnf                   0.6675   0.6633  -0.0042   0.0551  stabil
# adenosine              0.6065   0.6406   0.0342   0.0967  stabil
# endocannabinoid_2ag    0.0000   0.0000   0.0000   0.0000  stabil
# cortisol               0.0566   0.0261  -0.0305   0.0879  stabil
# exploration_bias       0.5000   0.5000   0.0000   0.0000  stabil
# plasticity_level       0.7800   0.7800   0.0000   0.0000  stabil
# adaptive_threshold     0.5272   0.5671   0.0399   0.2015  stabil
# survivors             20.0000  23.0000   3.0000  13.0000  konvergiert
# participated          91.0000  88.0000  -3.0000  23.0000  stabil
# weakened              71.0000  65.0000  -6.0000  29.0000  stabil
# effectiveness          0.0000   0.0000   0.0000   0.0000  stabil
# reciprocal_gate        0.3306   0.2969  -0.0337   0.1136  stabil
# allostatic_load        0.0000   0.0337   0.0337   0.1844  stabil
# ------------------------------------------------------------
# GESAMT: konvergenz
# ============================================================

cycle,ts,dopamine,serotonin,glutamate,gaba,noradrenaline,acetylcholine,histamine,orexin,bdnf,adenosine,endocannabinoid_2ag,cortisol,exploration_bias,plasticity_level,adaptive_threshold,survivors,participated,weakened,effectiveness,reciprocal_gate,allostatic_load
107,1784897089,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6715,0.613957,1e-06,0.017655563029245144,0.5,0.78,0.5308637156289626,19.0,90.0,71.0,0.0,0.31866110725552055,0.04039226925298234
108,1784897095,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6706,0.583796,1e-06,0.0123588941204716,0.5,0.78,0.5364242145624598,19.0,89.0,70.0,0.0,0.35395339507886436,0.0
109,1784897102,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6704,0.55816,1e-06,0.030058657210186288,0.5,0.78,0.6119386547175505,20.0,88.0,68.0,0.0,0.38779577655520503,0.07135810441952056
110,1784897108,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6706,0.631022,1e-06,0.0210410600471304,0.5,0.78,0.534088459085733,21.0,88.0,67.0,0.0,0.30756308358864354,0.0
111,1784897113,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6707,0.598302,1e-06,0.01472874203299128,0.5,0.78,0.5345233928568611,22.0,84.0,62.0,0.0,0.3410131985120504,0.0
112,1784897119,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6716,0.57049,1e-06,0.010310119423093895,0.5,0.78,0.5401773461624215,21.0,91.0,70.0,0.0,0.3743424389584352,0.0
113,1784897125,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6723,0.643352,1e-06,0.007217083596165725,0.5,0.78,0.5769585593723862,20.0,89.0,69.0,0.0,0.2922273472709046,0.0
114,1784897131,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6733,0.608782,1e-06,0.013975434079125396,0.5,0.78,0.5399575959976174,20.0,92.0,72.0,0.0,0.3265427830896332,0.029744918539364628
115,1784897136,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6764,0.579398,1e-06,0.019823714185422572,0.5,0.78,0.5368318081310796,17.0,87.0,70.0,0.0,0.3610377081627433,0.033469701100115996
116,1784897142,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6788,0.554421,1e-06,0.024345185640263604,0.5,0.78,0.555788919701505,21.0,92.0,71.0,0.0,0.39408821571392016,0.03489528570155935
117,1784897147,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6763,0.627283,1e-06,0.02552087754955914,0.5,0.78,0.5566128993276375,25.0,91.0,66.0,0.0,0.31376251099974406,0.028264158671248717
118,1784897153,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6738,0.595123,1e-06,0.017864614284691396,0.5,0.78,0.5134534535829582,18.0,81.0,63.0,0.0,0.3464867176998209,0.0
119,1784897159,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6703,0.567787,1e-06,0.012505229999283976,0.5,0.78,0.525962457678305,25.0,83.0,58.0,0.0,0.37913814238987453,0.0
120,1784897165,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6651,0.640649,1e-06,0.018838623260600908,0.5,0.78,0.5585352077642471,17.0,84.0,67.0,0.0,0.2968817796729122,0.033616540870340425
121,1784897170,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6606,0.606485,1e-06,0.013187036282420635,0.5,0.78,0.5030574122967646,18.0,94.0,76.0,0.0,0.3306192457710385,0.0
122,1784897176,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6577,0.577445,1e-06,0.009230925397694444,0.5,0.78,0.5104464369314154,22.0,88.0,66.0,0.0,0.364587872039727,0.0
123,1784897181,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6559,0.552761,1e-06,0.03702958266189496,0.5,0.78,0.6127383933393051,22.0,90.0,68.0,0.0,0.39716503042780893,0.10189311627836284
124,1784897187,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6535,0.625623,1e-06,0.02592070786332647,0.5,0.78,0.49465188164673946,18.0,88.0,70.0,0.0,0.3167130812994662,0.0
125,1784897193,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.653,0.593712,1e-06,0.018144495504328527,0.5,0.78,0.5541049736874717,19.0,86.0,67.0,0.0,0.34905509690962633,0.0
126,1784897199,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.653,0.566588,1e-06,0.012701146853029968,0.5,0.78,0.5427819606350394,20.0,88.0,68.0,0.0,0.3813631278367384,0.0
127,1784897204,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.655,0.63945,1e-06,0.030977397027898843,0.5,0.78,0.5660405827038579,20.0,87.0,67.0,0.0,0.2990147894857169,0.07362198076925956
128,1784897210,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6571,0.605465,1e-06,0.021684177919529188,0.5,0.78,0.5180690336215985,21.0,96.0,75.0,0.0,0.33247665264000176,0.0
129,1784897215,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6627,0.576578,1e-06,0.026155279237941004,0.5,0.78,0.5846693856077485,21.0,88.0,67.0,0.0,0.36619711684800116,0.03658784898090191
130,1784897221,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6675,0.64944,1e-06,0.04184442154084768,0.5,0.78,0.559094855330786,22.0,91.0,69.0,0.0,0.2836033817936008,0.07845242024762991
131,1784897226,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6708,0.613957,1e-06,0.03645962181180949,0.5,0.78,0.5275143577247872,18.0,92.0,74.0,0.0,0.31866110725552055,0.0238950891107204
132,1784897232,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6738,0.583796,1e-06,0.025521735268266642,0.5,0.78,0.5354594516261589,19.0,93.0,74.0,0.0,0.35395339507886436,0.0
133,1784897238,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6764,0.55816,1e-06,0.02148278741969852,0.5,0.78,0.5032651500560534,22.0,93.0,71.0,0.0,0.38779577655520503,0.01205857577303957
134,1784897243,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6783,0.631022,1e-06,0.030507595869567555,0.5,0.78,0.5909374610107541,22.0,95.0,73.0,0.0,0.30756308358864354,0.051565482252595315
135,1784897249,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6761,0.598302,1e-06,0.030721832272467157,0.5,0.78,0.5650831872154438,16.0,91.0,75.0,0.0,0.3410131985120504,0.031221717212566235
136,1784897255,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6738,0.57049,1e-06,0.035487837184751236,0.5,0.78,0.5993323793562966,23.0,90.0,67.0,0.0,0.3743424389584352,0.0466085153134141
137,1784897260,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6715,0.643352,1e-06,0.05412168406593136,0.5,0.78,0.5877837908516116,22.0,89.0,67.0,0.0,0.2922273472709046,0.09760066012201832
138,1784897266,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6692,0.608782,1e-06,0.03801101615165801,0.5,0.78,0.5849689982399058,23.0,90.0,67.0,0.0,0.3265427830896332,0.0004194576850201859
139,1784897272,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6674,0.579398,1e-06,0.026607711306160603,0.5,0.78,0.5005061038720813,19.0,93.0,74.0,0.0,0.3610377081627433,0.0
140,1784897277,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.665,0.554421,1e-06,0.01862539791431242,0.5,0.78,0.4903932560973427,17.0,89.0,72.0,0.0,0.39408821571392016,0.0
141,1784897283,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6621,0.627283,1e-06,0.020016212016486026,0.5,0.78,0.5520747694272716,17.0,88.0,71.0,0.0,0.31376251099974406,0.023261444921557774
142,1784897288,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6604,0.595123,1e-06,0.043632123894398224,0.5,0.78,0.5737908059676201,20.0,83.0,63.0,0.0,0.3464867176998209,0.09873591827619335
143,1784897294,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6597,0.567787,1e-06,0.030542486726078753,0.5,0.78,0.5274399795035732,19.0,84.0,65.0,0.0,0.37913814238987453,0.0
144,1784897300,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.658,0.640649,1e-06,0.02527371521610617,0.5,0.78,0.5743545550912796,23.0,90.0,67.0,0.0,0.2968817796729122,0.012979915026170151
145,1784897306,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6594,0.606485,1e-06,0.017691600651274317,0.5,0.78,0.5166678347967018,20.0,86.0,66.0,0.0,0.3306192457710385,0.0
146,1784897311,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6589,0.577445,1e-06,0.02751709956367022,0.5,0.78,0.6238146934891787,25.0,83.0,58.0,0.0,0.364587872039727,0.050443263692594
147,1784897317,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6583,0.552761,1e-06,0.019261969694569153,0.5,0.78,0.5392618606180974,18.0,88.0,70.0,0.0,0.39716503042780893,0.0
148,1784897323,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6585,0.625623,1e-06,0.0590832510570381,0.5,0.78,0.6090772283264615,20.0,88.0,68.0,0.0,0.3167130812994662,0.1519995742361323
149,1784897328,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6587,0.593712,1e-06,0.045705015487308605,0.5,0.78,0.500742636448252,19.0,87.0,68.0,0.0,0.34905509690962633,0.014489132491273126
150,1784897334,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6603,0.566588,1e-06,0.06346326143154724,0.5,0.78,0.6270027470235364,22.0,87.0,65.0,0.0,0.3813631278367384,0.10489916863477071
151,1784897340,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6629,0.63945,1e-06,0.044424283002083065,0.5,0.78,0.5411666069697045,21.0,88.0,67.0,0.0,0.2990147894857169,0.0
152,1784897346,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6648,0.605465,1e-06,0.03971410474491956,0.5,0.78,0.5479569000832433,20.0,87.0,67.0,0.0,0.33247665264000176,0.02872368881153804
153,1784897351,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6668,0.576578,1e-06,0.027799873321443687,0.5,0.78,0.5545718861044188,20.0,92.0,72.0,0.0,0.36619711684800116,0.0
154,1784897357,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6684,0.64944,1e-06,0.037884765732483255,0.5,0.78,0.5605365357668748,20.0,91.0,71.0,0.0,0.2836033817936008,0.06141618135824225
155,1784897362,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6691,0.613957,1e-06,0.026519336012738277,0.5,0.78,0.5277128974539521,19.0,92.0,73.0,0.0,0.31866110725552055,0.0
156,1784897368,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6727,0.583796,1e-06,0.03589507351324934,0.5,0.78,0.5805274280093654,23.0,86.0,63.0,0.0,0.35395339507886436,0.05777179434777515
157,1784897374,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6768,0.55816,1e-06,0.025126551459274536,0.5,0.78,0.5853073336297422,22.0,87.0,65.0,0.0,0.38779577655520503,0.0
158,1784897380,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6793,0.631022,1e-06,0.03189310860189874,0.5,0.78,0.5348010235444581,21.0,90.0,69.0,0.0,0.30756308358864354,0.04768174193468857
159,1784897385,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.68,0.598302,1e-06,0.022325176021329118,0.5,0.78,0.6043635045124284,24.0,86.0,62.0,0.0,0.3410131985120504,0.0
160,1784897391,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6809,0.57049,1e-06,0.03542325071157585,0.5,0.78,0.588299053390289,21.0,87.0,66.0,0.0,0.3743424389584352,0.06598542498881822
161,1784897396,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6809,0.643352,1e-06,0.04560191836784642,0.5,0.78,0.5974941450112036,22.0,86.0,64.0,0.0,0.2922273472709046,0.06935214289914442
162,1784897403,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6809,0.608782,1e-06,0.03192134285749249,0.5,0.78,0.5323475172584748,23.0,88.0,65.0,0.0,0.3265427830896332,0.0
163,1784897408,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6803,0.579398,1e-06,0.022344940000244742,0.5,0.78,0.5101112203497912,19.0,88.0,69.0,0.0,0.3610377081627433,0.0
164,1784897414,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6786,0.554421,1e-06,0.024516005095439074,0.5,0.78,0.5488427714903039,18.0,94.0,76.0,0.0,0.39408821571392016,0.029581823650892524
165,1784897419,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6771,0.627283,1e-06,0.01716120356680735,0.5,0.78,0.5538389108720623,24.0,90.0,66.0,0.0,0.31376251099974406,0.0
166,1784897425,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6764,0.595123,1e-06,0.012012842496765146,0.5,0.78,0.5694116034275487,22.0,84.0,62.0,0.0,0.3464867176998209,0.0
167,1784897430,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6761,0.567787,1e-06,0.03757145622874787,0.5,0.78,0.6042354675468683,21.0,80.0,59.0,0.0,0.37913814238987453,0.09720822160337422
168,1784897437,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.675,0.640649,1e-06,0.02630001936012351,0.5,0.78,0.5198853346478058,20.0,86.0,66.0,0.0,0.2968817796729122,0.0
169,1784897442,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6754,0.606485,1e-06,0.018410013552086456,0.5,0.78,0.5357603199035642,21.0,83.0,62.0,0.0,0.3306192457710385,0.0
170,1784897448,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6751,0.577445,1e-06,0.012887009486460519,0.5,0.78,0.5007338934452559,19.0,88.0,69.0,0.0,0.364587872039727,0.0
171,1784897454,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6755,0.552761,1e-06,0.009020906640522363,0.5,0.78,0.5011175170926928,21.0,90.0,69.0,0.0,0.39716503042780893,0.0
172,1784897459,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6753,0.625623,1e-06,0.02915003541014441,0.5,0.78,0.5644812221635501,23.0,89.0,66.0,0.0,0.3167130812994662,0.07611800253926253
173,1784897465,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6748,0.593712,1e-06,0.020405024787101086,0.5,0.78,0.5376042406851009,24.0,94.0,70.0,0.0,0.34905509690962633,0.0
174,1784897471,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.677,0.566588,1e-06,0.01428351735097076,0.5,0.78,0.5209963329087313,21.0,88.0,67.0,0.0,0.3813631278367384,0.0
175,1784897476,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6791,0.63945,1e-06,0.009998462145679532,0.5,0.78,0.54051970714904,22.0,86.0,64.0,0.0,0.2990147894857169,0.0
176,1784897482,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6806,0.605465,1e-06,0.006998923501975672,0.5,0.78,0.5113972583817814,21.0,91.0,70.0,0.0,0.33247665264000176,0.0
177,1784897488,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6816,0.576578,1e-06,0.030705131442469422,0.5,0.78,0.5813279179599165,20.0,90.0,70.0,0.0,0.36619711684800116,0.08601961663695484
178,1784897493,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6798,0.64944,1e-06,0.021493592009728595,0.5,0.78,0.4925309885056398,18.0,100.0,82.0,0.0,0.2836033817936008,0.0
179,1784897499,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6785,0.613957,1e-06,0.031879175568686136,0.5,0.78,0.5408140390687705,22.0,88.0,66.0,0.0,0.31866110725552055,0.056112203872920416
180,1784897505,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6785,0.583796,1e-06,0.024117450589871393,0.5,0.78,0.505408059216005,20.0,87.0,67.0,0.0,0.35395339507886436,0.006006758972637005
181,1784897510,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.679,0.55816,1e-06,0.016882215412909973,0.5,0.78,0.5328205972641806,21.0,87.0,66.0,0.0,0.38779577655520503,0.0
182,1784897516,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6794,0.631022,1e-06,0.02419445896407255,0.5,0.78,0.5670730696732809,20.0,92.0,72.0,0.0,0.30756308358864354,0.041256360583451904
183,1784897522,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6783,0.598302,1e-06,0.016936121274850783,0.5,0.78,0.5143280277177744,25.0,87.0,62.0,0.0,0.3410131985120504,0.0
184,1784897527,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6777,0.57049,1e-06,0.040680604177382534,0.5,0.78,0.6091514197323423,22.0,86.0,64.0,0.0,0.3743424389584352,0.0960843976166233
185,1784897533,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6753,0.643352,1e-06,0.048623703562899454,0.5,0.78,0.5593669741882854,18.0,79.0,61.0,0.0,0.2922273472709046,0.0671576021291056
186,1784897539,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6736,0.608782,1e-06,0.03403659249402961,0.5,0.78,0.5352962888141991,21.0,91.0,70.0,0.0,0.3265427830896332,0.0
187,1784897544,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6727,0.579398,1e-06,0.059946640524472336,0.5,0.78,0.5785334308357627,22.0,89.0,67.0,0.0,0.3610377081627433,0.12040341926217205
188,1784897550,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6743,0.554421,1e-06,0.049004725560636765,0.5,0.78,0.5575808895294994,22.0,83.0,61.0,0.0,0.39408821571392016,0.023473590645020456
189,1784897555,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.675,0.627283,1e-06,0.05491509908968716,0.5,0.78,0.5544837525427703,21.0,86.0,65.0,0.0,0.31376251099974406,0.06870597065747143
190,1784897561,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6759,0.595123,1e-06,0.038440569362781014,0.5,0.78,0.5305133136643748,22.0,92.0,70.0,0.0,0.3464867176998209,0.0
191,1784897568,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6758,0.567787,1e-06,0.026908398553946708,0.5,0.78,0.5345101634011795,19.0,89.0,70.0,0.0,0.37913814238987453,0.0
192,1784897573,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6754,0.640649,1e-06,0.041616444265470454,0.5,0.78,0.5685674688551738,21.0,88.0,67.0,0.0,0.2968817796729122,0.07593521759235919
193,1784897579,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6773,0.606485,1e-06,0.029131510985829317,0.5,0.78,0.525123916270493,23.0,91.0,68.0,0.0,0.3306192457710385,0.0
194,1784897585,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6781,0.577445,1e-06,0.020392057690080522,0.5,0.78,0.554666343037659,19.0,88.0,69.0,0.0,0.364587872039727,0.0
195,1784897591,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6798,0.552761,1e-06,0.015956604375380032,0.5,0.78,0.5393014411768745,24.0,86.0,62.0,0.0,0.39716503042780893,0.0056072133077455615
196,1784897596,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6783,0.625623,1e-06,0.011169623062766022,0.5,0.78,0.5425300163077476,18.0,90.0,72.0,0.0,0.3167130812994662,0.0
197,1784897602,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6773,0.593712,1e-06,0.007818736143936215,0.5,0.78,0.5210557155389542,21.0,90.0,69.0,0.0,0.34905509690962633,0.0
198,1784897607,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.677,0.566588,1e-06,0.00547311530075535,0.5,0.78,0.5539176347543477,22.0,95.0,73.0,0.0,0.3813631278367384,0.0
199,1784897613,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6761,0.63945,1e-06,0.024244777209940723,0.5,0.78,0.579117114853451,22.0,90.0,68.0,0.0,0.2990147894857169,0.0680453216647066
200,1784897619,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6756,0.605465,1e-06,0.03979940088717014,0.5,0.78,0.5888626796873977,21.0,86.0,65.0,0.0,0.33247665264000176,0.07609352280070544
201,1784897624,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6764,0.576578,1e-06,0.027859580621019096,0.5,0.78,0.5451935816253247,21.0,87.0,66.0,0.0,0.36619711684800116,0.0
202,1784897630,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6763,0.64944,1e-06,0.0299968764593787,0.5,0.78,0.55011241632922,22.0,89.0,67.0,0.0,0.2836033817936008,0.034983900082217786
203,1784897636,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6765,0.613957,1e-06,0.0292563217801678,0.5,0.78,0.5743294579390941,20.0,89.0,69.0,0.0,0.31866110725552055,0.02752836086200903
204,1784897641,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6767,0.583796,1e-06,0.028741862109575037,0.5,0.78,0.5589739098993926,24.0,89.0,65.0,0.0,0.35395339507886436,0.02754145621152526
205,1784897647,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6783,0.55816,1e-06,0.020119303476702523,0.5,0.78,0.5101961731695586,20.0,93.0,73.0,0.0,0.38779577655520503,0.0
206,1784897653,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6811,0.631022,1e-06,0.032591295422092346,0.5,0.78,0.5651218655113366,20.0,89.0,69.0,0.0,0.30756308358864354,0.06169260996133527
207,1784897658,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6831,0.598302,1e-06,0.02281390679546464,0.5,0.78,0.5337521171917156,21.0,88.0,67.0,0.0,0.3410131985120504,0.0
208,1784897664,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6849,0.57049,1e-06,0.015969734756825248,0.5,0.78,0.5328625706779367,21.0,89.0,68.0,0.0,0.3743424389584352,0.0
209,1784897670,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6847,0.643352,1e-06,0.011178814329777673,0.5,0.78,0.5322735699860682,19.0,83.0,64.0,0.0,0.2922273472709046,0.0
210,1784897676,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6827,0.608782,1e-06,0.00782517003084437,0.5,0.78,0.5183993079582727,18.0,93.0,75.0,0.0,0.3265427830896332,0.0
211,1784897681,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6797,0.579398,1e-06,0.03805329787261712,0.5,0.78,0.6276735564507107,24.0,85.0,61.0,0.0,0.3610377081627433,0.10858559617008687
212,1784897687,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6781,0.554421,1e-06,0.02663730851083198,0.5,0.78,0.5637694844933282,22.0,90.0,68.0,0.0,0.39408821571392016,0.0
213,1784897692,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6767,0.627283,1e-06,0.024230596358766253,0.5,0.78,0.5722702918069732,22.0,90.0,68.0,0.0,0.31376251099974406,0.018614934670612905
214,1784897698,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6773,0.595123,1e-06,0.028886208298924482,0.5,0.78,0.5385885323309588,21.0,89.0,68.0,0.0,0.3464867176998209,0.03974930282596036
215,1784897704,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6782,0.567787,1e-06,0.020220345809247135,0.5,0.78,0.5643819482107097,21.0,83.0,62.0,0.0,0.37913814238987453,0.0
216,1784897710,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6783,0.640649,1e-06,0.014154242066472993,0.5,0.78,0.49344957100325465,20.0,89.0,69.0,0.0,0.2968817796729122,0.0
217,1784897716,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6782,0.606485,1e-06,0.010224021936656818,0.5,0.78,0.5336150766068075,20.0,88.0,68.0,0.0,0.3306192457710385,0.0010535083004190814
218,1784897721,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6782,0.577445,1e-06,0.021231119539897585,0.5,0.78,0.5657838180437773,20.0,88.0,68.0,0.0,0.364587872039727,0.04691434728079271
219,1784897727,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6779,0.552761,1e-06,0.014861783677928309,0.5,0.78,0.514442372700698,24.0,88.0,64.0,0.0,0.39716503042780893,0.0
220,1784897733,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6796,0.625623,1e-06,0.010403248574549816,0.5,0.78,0.5360303239471946,21.0,88.0,67.0,0.0,0.3167130812994662,0.0
